Provincia,Municipalidad,Participacion electoral municipal (2024),Pobreza Multidimensional (2021),Bienestar de Ninez y Adolescencia (2020),Desiguadad de Genero (2020),Grado de Madurez Urbanismo 2023,Grado de Madurez Alcantarillado Pluvial 2023,Grado de Madurez Alcantarillado Pluvial 2023,Salud,Habilidades y competencias,Dinamismo de mercados,Seguridad,Capital social,Transformación digital,Trámites ágiles,Transparencia municipal,Administración presupuestaria,Infraestructura de transporte,Conectividad vial,Sector laboral,Aprovechamiento de residuos recolectados, Cobertura del servicio  de recolección de residuos ordinario, Cobertura del servicio de recolección de residuos selectivo,Inversión en el servicio de recolección de residuos,Tratamiento de residuos valorizables,Inversión per cápita en protección del medio ambiente,Hogares con acceso a agua potable,Hogares con acceso a agua por tubería,Hogares con acceso a eliminación de basura,Inversión en servicios sociales y complementarios,"Inversión en servicios educativos, culturales y deportivos",Cobertura del servicio de aseo de vías y sitios públicos,Inversión en el servicio de aseo de vías y sitios públicos,Brecha de género en empleo
GUANACASTE,LIBERIA,0.2792,0.6030,0.5861,0.2462,0.5,No brinda el servicio,,0.534483071,0.570193462,0.48042501,0.632467081,0.623611984,0.298484848,0.819137688,0.358485176,0.726482017,0.264303532,0.699558288,0.69933921,0.014458874,1,1,0.085051255,1,0.010002038,0.899529227,0.900039231,0.879639074,0.4666,0.4601,1,0,0.730551912
GUANACASTE,NICOYA,0.3743,0.4822,0.6305,0.4794,0.3,No brinda el servicio,,0.6113338,0.518276136,0.382816091,0.728082952,0.491049712,0.221212121,0.644417736,0.219739255,0.725384614,0.107436299,0.67579752,0.70632249,0.03989748,0.770793771,0,0.978000679,1,0.266527864,0.895191689,0.932012503,0.495908798,0.982,0.9786,1,0.104536948,0.789831161
GUANACASTE,SANTA_CRUZ,0.3714,0.4619,0.5951,0.2204,0.3,No brinda el servicio,,0.579555985,0.540664693,0.435020026,0.641414561,0.445321642,0.504545455,0.650104049,0.378238168,0.696483378,0.448858981,0.647906531,0.718642378,0.015638689,0.9473,0,0.177758486,1,0.712537645,0.899526387,0.930522666,0.844468877,0.861,0.6315,0.374025974,0.180113935,0.853921172
GUANACASTE,BAGACES,0.3271,0.2597,0.4467,0.2049,0.5,No brinda el servicio,,0.661149183,0.477276291,0.33233798,0.801004388,0.56142626,0.295454545,0.87882913,0.519780635,0.558117356,0.268498804,0.723039891,0.625743221,0.024029977,0.7418,0.3225,0.042,1,0.111096903,0.927125079,0.935562118,0.745517823,0.8299,0.9226,0.271631014,0.124267109,0.288896455
GUANACASTE,CARRILLO,0.3543,0.4457,0.6631,0.2191,0.3,No brinda el servicio,,0.525322004,0.470155427,0.454125863,0.792162351,0.448001147,0.407575758,0.517203785,0.737487531,0.583167767,0.407669463,0.54779671,0.689442844,0.033105913,0.6309,0.58,0.112238169,1,0.134793611,0.922363562,0.899138285,0.860237998,1,0.7926,0.123552124,0,0.650581165
GUANACASTE,CANAS,0.3248,0.5025,0.7638,0.1977,0.5,No brinda el servicio,,0.572536159,0.522111219,0.397283701,0.757147879,0.552782026,0.112121212,0.76150256,0.352241331,0.692612162,0.252985483,0.741354715,0.647552271,0.05902663,0.97844281,0.481612985,0.013780116,1,0.125054025,0.919430471,0.9518288,0.8486657,1,0.696,1,0.119711094,0.388314954
GUANACASTE,ABANGARES,0.4712,0.4579,0.6623,0.2449,0.3,No brinda el servicio,,0.58162029,0.474679776,0.374471128,0.8844271,0.485962839,0.075757576,0.699337173,0.397986196,0.655320497,0.127041354,0.635170659,0.643699973,0.054487179,0.833126551,0.833126551,0,1,0.219170626,0.880971233,0.946819741,0.888097123,0.9994,0.8881,0.026411084,0,0.363404746
GUANACASTE,TILARAN,0.4184,0.4172,0.6737,0.1383,0.1,No brinda el servicio,,0.691708584,0.536618534,0.331182617,0.814245556,0.49835668,0.342424242,0.685669227,0.365262095,0.637840739,0.24197507,0.658105984,0.674381944,0.022996175,0.7281,0.7281,0.039480599,1,0.117229489,0.883144388,0.96187866,0.770773639,0.7595,0.9734,0,0.232218033,0.321142188
GUANACASTE,NANDAYURE,0.5834,0.4335,0.5033,0.1303,0.5,No brinda el servicio,,0.682686973,0.499759098,0.311422533,0.945771357,0.505840479,0,0.833175626,0.217758429,0.619272181,0.186721903,0.639433609,0.670031023,0.439336814,0.440457719,0.6159,0.885070588,0,0,0.889900487,0.955325005,0.407579928,1,0.9761,0,0,0.356124579
GUANACASTE,LA_CRUZ,0.3676,0.4335,0.3164,0.2734,0.1,No brinda el servicio,,0.573418347,0.394009422,0.310076035,0.81385065,0.380792723,0.093939394,0.587912649,0.346923334,0.720270884,0.425971248,0.658668155,0.603207209,0.008716682,0.475676346,0.475676346,0,0,0.250731782,0.876513581,0.892549362,0.664012218,0.6221,0.8107,1,0,0.392875086
GUANACASTE,HOJANCHA,0.5215,0.4863,0.5676,0.1886,0.3,No brinda el servicio,,0.851976697,0.551302067,0.267238665,0.889342172,0.386146166,0.310606061,0.81900256,0.415859714,0.681754246,0.390628103,0.669728518,0.653153274,0.037766152,1,1,0.050808596,1,0.214952049,0.876312336,0.956036745,0.604002625,0.8242,0.9689,0.361672376,0.103831397,0.469883679
PUNTARENAS,PUNTARENAS,0.3328,0.4051,0.6608,0.2256,0.1,Inicial,0.1,0.540908208,0.5459031,0.45642366,0.684445853,0.627851378,0.168181818,0.396338453,0.264738636,0.483336538,0.144675747,0.698699724,0.687394098,0.003888734,0.9709,0,0.053121237,0,0.086161378,0.924865669,0.945360151,0.794782893,0.5477,0,0.8862,0.0978,0.737270113
PUNTARENAS,ESPARZA,0.4343,0.1900,0.731,0.1909,0.7,No brinda el servicio,,0.738282041,0.498951939,0.327177144,0.793434432,0.498732699,0.577272727,0.882358366,0.474523378,0.800745681,0.235028796,0.693016042,0.699905984,0.029105549,1,1,0.074412771,1,0.187866225,0.914979757,0.958444733,0.922694981,0.8964,0.8499,0.788542818,0.076312742,0.666690089
PUNTARENAS,BUENOS_AIRES,0.2943,0.4091,0.3278,0.1806,0.3,No brinda el servicio,,0.606820434,0.445772348,0.327178169,0.884113618,0.593840423,0.218181818,0.692509634,0.505546573,0.67990468,0.30916743,0.489683994,0.57888277,0.232122529,0,0.1996,0.012694177,1,0.033905452,0.748952363,0.914647657,0.408169163,0.9133,0.8654,0.984167857,0.089623651,0.090030799
PUNTARENAS,MONTES_DE_ORO,0.5226,0.4091,0.8992,0.1714,0.3,No brinda el servicio,,0.503450244,0.571547401,0.378913652,0.812622708,0.420700756,0.374242424,0.748011519,0.343597796,0.699307943,0.241733142,0.664684805,0.679959539,0.018771102,0.9681,0.3414,0.406799247,1,0,0.883690708,0.980344379,0.891163093,0.701,0.7739,0,0,0.329496756
PUNTARENAS,OSA,0.4206,0.2730,0.3991,0.2294,0.5,No brinda el servicio,,0.533099875,0.473938178,0.343119083,0.540691629,0.607168538,0.171212121,0.968844853,0.494036794,0.675309451,0.288952692,0.519623247,0.642031898,0.013157337,0.8666,0.8666,0,1,0.269471123,0.742756278,0.917271698,0.798374742,0.5765,1,0.5915,0.00784514,0.483752929
PUNTARENAS,QUEPOS,0.4168,0.3725,0.6442,0.1977,0.3,No brinda el servicio,,0.50145633,0.441265486,0.327441589,0.45858108,0.606657069,0.186363636,0.649842293,0.27012132,0.718173411,0.264104729,0.65052225,0.702158687,0.05267532,0.8871057,0.8871057,0,1,0.295965583,0.881047492,0.93186862,0.887853233,0.8199,0.5968,0.961624876,0,0.609959402
PUNTARENAS,GOLFITO,0.346,0.4335,0.4198,0.1771,0.3,No brinda el servicio,,0.553343052,0.485720509,0.334516484,0.729878265,0.571558189,0,0.72550512,0.521056156,0.721911824,0.288810619,0.420086101,0.687530325,0.140611844,0.754,0.754,0.820049334,1,0.027260988,0.794191287,0.901630223,0.789406332,0,1,1,0.648214847,0.535745223
PUNTARENAS,COTO_BRUS,0.3999,0.3791,0,0.2372,0.3,No brinda el servicio,,0.46954773,0.478990234,0.316049537,0.81550623,0.651218241,0.075757576,0.77850384,0.380048744,0.602855084,0.141835422,0.406501202,0.619348059,0.013613479,0.3891,0,0.253405592,1,0.105517302,0.859446073,0.859951481,0.521429293,0.9074,0,1,0.2226,0.339061008
PUNTARENAS,PARRITA,0.471,0.4619,0.6123,0.2385,0.5,No brinda el servicio,,0.595622231,0.40714143,0.333547909,0.537610851,0.403616079,0.172727273,0.695953087,0.37776428,0.713103217,0.086559506,0.669069766,0.671604346,0.00205153,1,0,0.090484317,1,0.0285649,0.884875153,0.951289398,0.734752354,0.9443,0.3295,1,0.011894665,0.458864321
PUNTARENAS,CORREDORES,0.3029,0.7124,0.4196,0.1943,0.3,Inicial,0.1,0.454008049,0.447127345,0.421767749,0.700549364,0.59428862,0.171212121,0.797127816,0.30683,0.576829094,0.142979259,0.424359409,0.683656727,0.014638437,0.821835043,0.821835043,0,1,0.133298371,0.827750162,0.915550032,0.716014696,0.5865,0.0395,0.030686467,0.057298453,0.453419343
PUNTARENAS,GARABITO,0.3874,0.3725,0.4105,0.2281,0.1,No brinda el servicio,,0.361723291,0.425436947,0.371568996,0.184322535,0.406525118,0.266666667,0.679925382,0.267528725,0.689562539,0.363060719,0.595623585,0.717544884,0.006238885,1,0.0132,0.045365588,1,0.008924188,0.915629667,0.932055749,0.918242907,0.9175,0.6058,0.1226,0,0.882238761
PUNTARENAS,MONTEVERDE,0.5568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUNTARENAS,PUERTO_JIMENEZ,0.4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIMON,LIMON,0.3176,0.8123,0.5147,0.4069,0.1,No brinda el servicio,,0.38799588,0.561461756,0.372879716,0.62502878,0.643771803,0.595454545,0.49448515,0.494451587,0.55877891,0.329772653,0.526364702,0.672658042,0,0.9307,0,0.109827413,1,0.051167554,0.799088751,0.884811612,0.744413827,0.6704,0.7709,1,0.083040336,0.676323162
LIMON,POCOCI,0.2735,0.5228,0.5558,0.2010,0.5,No brinda el servicio,,0.548044515,0.464772912,0.467501387,0.729245991,0.593662174,0.265151515,0.859254549,0.893894239,0.65663144,0.189131325,0.639891853,0.653830684,0.033811865,0.33359034,0.33359034,0.113477509,1,0.008682839,0.777006881,0.928402141,0.639506881,1,0.2734,1,0,0.416015065
LIMON,SIQUIRRES,0.3242,0.6010,0.576,0.1909,0.5,No brinda el servicio,,0.567923939,0.433725751,0.38847412,0.708814194,0.554536417,0.516666667,0.77267033,0.728812501,0.683572121,0.426260703,0.556943719,0.625526906,0.042061537,1,1,0.117072638,1,0.003148959,0.787912541,0.916625413,0.576938944,0.8494,0.6564,1,0.108642882,0.298946947
LIMON,TALAMANCA,0.4351,0.7960,0.0032,0.2307,0.1,No brinda el servicio,,0.367296695,0.425253026,0.27843125,0.573030434,0.461144972,0.322727273,0.283333333,0.855135289,0.579544464,0.224918733,0.514779445,0.625593721,0.022176559,0,0,0.087610931,1,0.029469999,0.568718186,0.691115224,0.363489125,0.7184,0.9937,0,0,0.527608889
LIMON,MATINA,0.3846,0.1700,0.5001,0.2036,0.1,No brinda el servicio,,0.348720721,0.37556023,0.303388808,0.55573064,0.478172794,0.325757576,0.664492748,0.365221661,0.500845359,0.620785625,0.547934542,0.605117454,0.023031216,0.6879,0.0105,0,1,0.057224517,0.7711869,0.846066258,0.760776446,0.7821,0.6447,0.092924455,1,0.259423621
LIMON,GUACIMO,0.3511,0.6368,0.6335,0.1989,0.5,No brinda el servicio,,0.609971803,0.46817954,0.405415503,0.758918272,0.586746308,0.204545455,0.699842293,0.419604845,0.659738606,0.055961888,0.617460373,0.613744964,0.024433261,0.507666169,0.0438,1,1,0.015393476,0.791731128,0.942331288,0.704027741,0.7641,0.8203,0.008876227,1,0.234096884
